filename|name|number|rubric|requirement|component
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| The U S Since 1877|1378|HIST|Additional UH Core Courses (27-29 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| The United States Since 1877|1379|HIST|Additional UH Core Courses (27-29 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| U.S. and Texas Constitution and Politics|1336|POLS|Additional UH Core Courses (27-29 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| U.S. Government: Congress, President, and Courts|1337|POLS|Additional UH Core Courses (27-29 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| University Physics I|1321|PHYS|Additional UH Core Courses (27-29 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Fundamentals of Chemistry Laboratory|1111|CHEM|Additional UH Core Courses (27-29 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Fundamentals of Chemistry Laboratory|1112|CHEM|Additional UH Core Courses (27-29 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Fundamentals of Chemistry|1331|CHEM|Additional UH Core Courses (27-29 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Fundamentals of Chemistry 2|1332|CHEM|Additional UH Core Courses (27-29 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Foundations of Chemistry|1301|CHEM|Additional UH Core Courses (27-29 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Physical Geology|1330|GEOL|Additional UH Core Courses (27-29 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Principles of Atmospheric Science|3378|GEOL|Additional UH Core Courses (27-29 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Service and Manufacturing Operations|3301|SCM|Advanced-Level Business Required Courses (24 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Principles of Financial Management|3332|FINA|Advanced-Level Business Required Courses (24 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Introduction to Organizational Behavior and Management|3335|MANA|Advanced-Level Business Required Courses (24 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Introduction to Marketing|3336|MARK|Advanced-Level Business Required Courses (24 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Professional Selling|3337|MARK|Advanced-Level Business Required Courses (24 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Business and Professional Communication|3356|COMM|Advanced-Level Business Required Courses (24 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Introduction to Global Business|3354|INTB|Advanced-Level Business Required Courses (24 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Global Environment of Business|3355|INTB|Advanced-Level Business Required Courses (24 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-professional-program-track-and-certificate.html| Business Law and Ethics|4350|GENB|Advanced-Level Business Required Courses (24 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Investment Management|4320|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Corporate Finance|4330|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Derivatives I: Options|4350|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Derivatives II: Forwards, Futures and Swaps|4351|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Commercial Liability|4357|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Commercial Property|4358|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Energy Insurance and Risk Management|4359|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| International Financial Management|4360|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Energy Trading|4370|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Energy Value Chain|4371|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Upstream Economics|4372|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Petrochemical and Refining Economics|4373|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Economics of Energy|4375|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Selected Topics in Finance|4397|FINA|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Introduction to Energy and Sustainability|3310|ENRG|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Case Studies in Energy and Sustainability|4320|ENRG|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Selected Topics in Energy and Sustainability|4397|ENRG|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Independent Study in Energy and Sustainability|4398|ENRG|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Energy Supply Chain|4302|SCM|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Project Management for Energy Industries|4312|SCM|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Future of Energy and the Environment|4310|TECH|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Economics of Energy|3385|ECON|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| War, Globalization, and Terrorism|3349|HIST|Finance GEM Track Major Coursework (36 Credit Hours)|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| First Year Writing I|1303|ENGL|UH Core Courses & College Requirements|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| First Year Writing II|1304|ENGL|UH Core Courses & College Requirements|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Connecting Bauer to Business|3302|GENB|UH Core Courses & College Requirements|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Introduction to Psychology|1300|PSYC|UH Core Courses & College Requirements|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Introduction to Sociology|1300|SOC|UH Core Courses & College Requirements|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Introduction to Computers and Management Information Systems|3300|MIS|Pre-Business Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Finite Math with Applications|1313|MATH|Pre-Business Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Calculus for Business and the Life Sciences|1314|MATH|Pre-Business Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Calculus I|1431|MATH|Pre-Business Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html|Financial|2331|ACCT|Pre-Business Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Accounting Principles 2 -Managerial|2332|ACCT|Pre-Business Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Microeconomic Principles|2304|ECON|Pre-Business Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Macroeconomic Principles|2305|ECON|Pre-Business Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Statistical Analysis for Business Applications I|3331|STAT|Statistics 3331 - Statistical Analysis for Business Applications|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| The United States To 1877|1376|HIST|Additional UH Core Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| The U S To 1877|1377|HIST|Additional UH Core Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| The U S Since 1877|1378|HIST|Additional UH Core Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| The United States Since 1877|1379|HIST|Additional UH Core Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| U.S. and Texas Constitution and Politics|1336|POLS|Additional UH Core Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| U.S. Government: Congress, President, and Courts|1337|POLS|Additional UH Core Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Service and Manufacturing Operations|3301|SCM|Advanced-Level Business Required Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Principles of Financial Management|3332|FINA|Advanced-Level Business Required Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Introduction to Organizational Behavior and Management|3335|MANA|Advanced-Level Business Required Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Introduction to Marketing|3336|MARK|Advanced-Level Business Required Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Professional Selling|3337|MARK|Advanced-Level Business Required Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Business and Professional Communication|3356|COMM|Advanced-Level Business Required Courses|Requirements
finance-b-b-a-global-energy-management-track-and-certificate.html| Introduction to Global Business|3354|INTB|Advanced-Level Business Required Courses|Requirements
