component_code,course_rubric,course_number,TCCNS_rubric,TCCNS_number,course_name,SCH,FICE,school_name
30,PHYS,2426,,,University Physics II (lecture + lab),4,3573,Hill College
40,ENGL,2322,,,British Literature I,3,3573,Hill College
40,ENGL,2323,,,British Literature II,3,3573,Hill College
40,ENGL,2327,,,American Literature I,3,3573,Hill College
40,ENGL,2328,,,American Literature II,3,3573,Hill College
40,ENGL,2331,,,World Literature (single-semester course),3,3573,Hill College
40,ENGL,2332,,,World Literature I,3,3573,Hill College
40,ENGL,2333,,,World Literature II,3,3573,Hill College
40,HUMA,1301,,,Introduction to Humanities I,3,3573,Hill College
40,HUMA,1302,,,Introduction to Humanities II,3,3573,Hill College
40,SPAN,2311,,,Intermediate Spanish I (3rd semester Spanish),3,3573,Hill College
40,SPAN,2312,,,Intermediate Spanish II (4th semester Spanish),3,3573,Hill College
50,ARTS,1301,,,Art Appreciation,3,3573,Hill College
50,ARTS,1303,,,Art History I (Prehistoric to the 14th century),3,3573,Hill College
50,ARTS,1304,,,Art History II (14th century to the present),3,3573,Hill College
50,DRAM,1310,,,Introduction to Theater,3,3573,Hill College
50,DRAM,2366,,,Introduction to Cinema,3,3573,Hill College
50,MUSI,1306,,,Music Appreciation,3,3573,Hill College
50,MUSI,1308,,,"Music Literature I (scheduled for deletion, funding ends August 31, 2019)",3,3573,Hill College
50,MUSI,1310,,,American Music,3,3573,Hill College
60,HIST,1301,,,United States History I,3,3573,Hill College
60,HIST,1302,,,United States History II,3,3573,Hill College
70,GOVT,2305,,,Federal Government (Federal constitution & topics),3,3573,Hill College
70,GOVT,2306,,,Texas Government (Texas constitution & topics),3,3573,Hill College
80,ECON,2301,,,Principles of Macroeconomics,3,3573,Hill College
80,ECON,2302,,,Principles of Microeconomics,3,3573,Hill College
80,PSYC,2301,,,General Psychology,3,3573,Hill College
80,PSYC,2314,,,Lifespan Growth & Development,3,3573,Hill College
80,SOCI,1301,,,Introduction to Sociology,3,3573,Hill College
80,SOCI,1306,,,Social Problems,3,3573,Hill College
80,SOCI,2301,,,Marriage & the Family,3,3573,Hill College
91,BCIS,1305,,,Business Computer Applications (3 SCH version),3,3573,Hill College
91,SPCH,1315,,,Public Speaking,3,3573,Hill College
10,ENGL,1301,,,Composition I,3,10633,Houston Community College System
10,ENGL,1302,,,Composition II,3,10633,Houston Community College System
10,ENGL,2311,,,Technical & Business Writing (single-semester course),3,10633,Houston Community College System
20,MATH,1314,,,College Algebra (3 SCH version),3,10633,Houston Community College System
20,MATH,1316,,,Plane Trigonometry,3,10633,Houston Community College System
20,MATH,1324,,,Mathematics for Business & Social Sciences,3,10633,Houston Community College System
20,MATH,1325,,,Calculus for Business & Social Sciences (3 SCH version),3,10633,Houston Community College System
20,MATH,1332,,,Contemporary Mathematics (Quantitative Reasoning),3,10633,Houston Community College System
20,MATH,1342,,,"Elementary Statistical Methods (3 SCH version, freshman level)",3,10633,Houston Community College System
20,MATH,1350,,,Mathematics for Teachers I (Fundamentals of Mathematics I),3,10633,Houston Community College System
20,MATH,2318,,,Linear Algebra (3 SCH version),3,10633,Houston Community College System
20,MATH,2320,,,Differential Equations (3 SCH version),3,10633,Houston Community College System
20,MATH,2412,,,Pre-Calculus Math (4 SCH version),4,10633,Houston Community College System
20,MATH,2413,,,Calculus I (4 SCH version),4,10633,Houston Community College System
20,PSYC,2317,,,Statistical Methods in Psychology,3,10633,Houston Community College System
30,ANTH,2301,,,Physical Anthropology (lecture),3,10633,Houston Community College System
30,ASTR,1303,,,Stars and Galaxies (lecture),3,10633,Houston Community College System
30,ASTR,1304,,,Solar System (lecture),3,10633,Houston Community College System
30,ASTR,1403,,,Stars and Galaxies (lecture + lab),4,10633,Houston Community College System
30,ASTR,1404,,,Solar System (lecture + lab),4,10633,Houston Community College System
30,BIOL,1306,.,.,Biology for Science Majors I (lecture),3,10633,Houston Community College System
30,BIOL,1308,,,Biology for Non-Science Majors I (lecture),3,10633,Houston Community College System
30,BIOL,1309,,,Biology for Non-Science Majors II (lecture),3,10633,Houston Community College System
30,BIOL,1322,,,Nutrition & Diet Therapy,3,10633,Houston Community College System
30,BIOL,1407,,,Biology for Science Majors II (lecture + lab),4,10633,Houston Community College System
30,BIOL,2301,,,Anatomy & Physiology I (lecture),3,10633,Houston Community College System
30,BIOL,2302,,,Anatomy & Physiology II (lecture),3,10633,Houston Community College System
30,CHEM,1305,,,Introductory Chemistry I (lecture),3,10633,Houston Community College System
30,CHEM,1311,.,.,General Chemistry I (lecture),3,10633,Houston Community College System
30,CHEM,1405,,,Introductory Chemistry I (lecture + lab),4,10633,Houston Community College System
30,CHEM,1412,,,General Chemistry II (lecture + lab),4,10633,Houston Community College System
30,GEOG,1301,,,Physical Geography,3,10633,Houston Community College System
30,GEOL,1301,.,.,Earth Sciences for Non-Science Majors I (lecture),3,10633,Houston Community College System
30,GEOL,1305,,,Environmental Science (lecture),3,10633,Houston Community College System
30,GEOL,1345,,,Oceanography (lecture),3,10633,Houston Community College System
30,GEOL,1347,,,Meteorology (lecture),3,10633,Houston Community College System
30,GEOL,1403,,,Physical Geology (lecture + lab),4,10633,Houston Community College System
30,GEOL,1404,,,Historical Geology (lecture + lab),4,10633,Houston Community College System
30,PHYS,1305,,,Elementary Physics I (lecture),3,10633,Houston Community College System
30,PHYS,1401,,,College Physics I (lecture + lab),4,10633,Houston Community College System
30,PHYS,1402,,,College Physics II (lecture + lab),4,10633,Houston Community College System
30,PHYS,2325,,,University Physics I (lecture),3,10633,Houston Community College System
30,PHYS,2326,,,University Physics II (lecture),3,10633,Houston Community College System
40,ENGL,2322,,,British Literature I,3,10633,Houston Community College System
40,ENGL,2323,,,British Literature II,3,10633,Houston Community College System
40,ENGL,2327,,,American Literature I,3,10633,Houston Community College System
40,ENGL,2328,,,American Literature II,3,10633,Houston Community College System
40,ENGL,2332,,,World Literature I,3,10633,Houston Community College System
40,ENGL,2333,,,World Literature II,3,10633,Houston Community College System
40,ENGL,2342,,,"Forms of Literature I (scheduled for deletion, funding ends August 31, 2019)",3,10633,Houston Community College System
40,ENGL,2343,,,"Forms of Literature II (scheduled for deletion, funding ends August 31, 2019)",3,10633,Houston Community College System
40,ENGL,2351,,,Mexican American Literature,3,10633,Houston Community College System
40,HIST,2311,,,Western Civilization I,3,10633,Houston Community College System
40,HIST,2312,,,Western Civilization II,3,10633,Houston Community College System
40,HIST,2321,,,World Civilizations I,3,10633,Houston Community College System
40,HIST,2322,,,World Civilizations II,3,10633,Houston Community College System
40,HUMA,1305,,,Introduction to Mexican American Studies,3,10633,Houston Community College System
40,HUMA,2319,,,American Minority Studies,3,10633,Houston Community College System
40,HUMA,2323,,,World Cultures,3,10633,Houston Community College System
40,PHIL,1301,,,Introduction to Philosophy,3,10633,Houston Community College System
40,PHIL,1304,,,Introduction to World Religions,3,10633,Houston Community College System
40,PHIL,2306,,,Introduction to Ethics,3,10633,Houston Community College System
40,PHIL,2307,,,Introduction to Social & Political Philosophy,3,10633,Houston Community College System
40,PHIL,2316,,,Classical Philosophy,3,10633,Houston Community College System
50,ARTS,1301,,,Art Appreciation,3,10633,Houston Community College System
50,ARTS,1303,,,Art History I (Prehistoric to the 14th century),3,10633,Houston Community College System
50,ARTS,1304,,,Art History II (14th century to the present),3,10633,Houston Community College System
50,DANC,1305,.,.,World Dance,3,10633,Houston Community College System
50,DANC,2303,,,Dance Appreciation,3,10633,Houston Community College System
50,DRAM,1310,,,Introduction to Theater,3,10633,Houston Community College System
50,DRAM,2361,,,History of the Theater I,3,10633,Houston Community College System
50,DRAM,2366,,,Introduction to Cinema,3,10633,Houston Community College System
50,HUMA,1301,,,Introduction to Humanities I,3,10633,Houston Community College System
50,HUMA,1311,,,Mexican American Fine Arts Appreciation,3,10633,Houston Community College System
50,MUSI,1306,,,Music Appreciation,3,10633,Houston Community College System
50,MUSI,1307,.,.,Music Literature (single-semester course),3,10633,Houston Community College System
50,MUSI,1310,,,American Music,3,10633,Houston Community College System
60,HIST,1301,,,United States History I,3,10633,Houston Community College System
60,HIST,1302,,,United States History II,3,10633,Houston Community College System
60,HIST,2301,,,Texas History,3,10633,Houston Community College System
60,HIST,2327,,,Mexican American History I (to the United States-Mexico War Era),3,10633,Houston Community College System
60,HIST,2328,,,Mexican American History II (from the United States-Mexico War Era),3,10633,Houston Community College System
60,HIST,2381,,,African-American History,3,10633,Houston Community College System
70,GOVT,2305,,,Federal Government (Federal constitution & topics),3,10633,Houston Community College System
70,GOVT,2306,,,Texas Government (Texas constitution & topics),3,10633,Houston Community College System
80,ANTH,2346,,,General Anthropology,3,10633,Houston Community College System
80,ANTH,2351,,,Cultural Anthropology,3,10633,Houston Community College System
80,ECON,1301,,,Introduction to Economics,3,10633,Houston Community College System
80,ECON,2301,,,Principles of Macroeconomics,3,10633,Houston Community College System
80,ECON,2302,,,Principles of Microeconomics,3,10633,Houston Community College System
80,GEOG,1302,,,Human Geography,3,10633,Houston Community College System
80,GEOG,1303,,,World Regional Geography,3,10633,Houston Community College System
80,PSYC,2301,,,General Psychology,3,10633,Houston Community College System
80,PSYC,2314,,,Lifespan Growth & Development,3,10633,Houston Community College System
80,PSYC,2316,,,Psychology of Personality,3,10633,Houston Community College System
80,PSYC,2319,,,Social Psychology,3,10633,Houston Community College System
80,SOCI,1301,,,Introduction to Sociology,3,10633,Houston Community College System
80,SOCI,1306,,,Social Problems,3,10633,Houston Community College System
80,SOCI,2336,,,Criminology,3,10633,Houston Community College System
80,TECA,1354,,,Child Growth & Development,3,10633,Houston Community College System
93,ANTH,2101,,,Physical Anthropology (lab),1,10633,Houston Community College System
93,ANTH,2301,,,Physical Anthropology (lecture),3,10633,Houston Community College System
93,ANTH,2302,,,Introduction to Archeology,3,10633,Houston Community College System
98,ANTH,2346,,,General Anthropology,3,10633,Houston Community College System
98,ANTH,2351,,,Cultural Anthropology,3,10633,Houston Community College System
94,ARAB,1411,,,Beginning Arabic I (4 SCH version),4,10633,Houston Community College System
94,ARAB,1412,,,Beginning Arabic II (4 SCH version),4,10633,Houston Community College System
95,ARTS,1301,,,Art Appreciation,3,10633,Houston Community College System
95,ARTS,1303,,,Art History I (Prehistoric to the 14th century),3,10633,Houston Community College System
95,ARTS,1304,,,Art History II (14th century to the present),3,10633,Houston Community College System
93,ASTR,1303,,,Stars and Galaxies (lecture),3,10633,Houston Community College System
93,ASTR,1304,,,Solar System (lecture),3,10633,Houston Community College System
93,ASTR,1403,,,Stars and Galaxies (lecture + lab),4,10633,Houston Community College System
93,ASTR,1404,,,Solar System (lecture + lab),4,10633,Houston Community College System
93,BIOL,1106,.,.,Biology for Science Majors Laboratory I (lab),1,10633,Houston Community College System
93,BIOL,1306,.,.,Biology for Science Majors I (lecture),3,10633,Houston Community College System
93,BIOL,1308,,,Biology for Non-Science Majors I (lecture),3,10633,Houston Community College System
93,BIOL,1309,,,Biology for Non-Science Majors II (lecture),3,10633,Houston Community College System
93,BIOL,1322,,,Nutrition & Diet Therapy,3,10633,Houston Community College System
93,BIOL,1407,.,.,Biology for Science Majors II (lecture + lab),4,10633,Houston Community College System
93,CHEM,1111,.,.,General Chemistry I (lab),1,10633,Houston Community College System
93,CHEM,1305,,,Introductory Chemistry I (lecture),3,10633,Houston Community College System
93,CHEM,1311,.,.,General Chemistry I (lecture),3,10633,Houston Community College System
93,CHEM,1405,,,Introductory Chemistry I (lecture + lab),4,10633,Houston Community College System
93,CHEM,1412,,,General Chemistry II (lecture + lab),4,10633,Houston Community College System
94,CHIN,1411,,,Beginning Chinese I (4 SCH version),4,10633,Houston Community College System
94,CHIN,1412,,,Beginning Chinese II (4 SCH version),4,10633,Houston Community College System
91,COMM,1307,,,Introduction to Mass Communication,3,10633,Houston Community College System
91,COMM,2311,,,Media Writing,3,10633,Houston Community College System
92,COSC,1436,,,Programming Fundamentals I (4 SCH version),4,10633,Houston Community College System
95,DANC,1305,.,.,World Dance,3,10633,Houston Community College System
95,DANC,2303,,,Dance Appreciation,3,10633,Houston Community College System
95,DRAM,1310,,,Introduction to Theater,3,10633,Houston Community College System
95,DRAM,2361,,,History of the Theater I,3,10633,Houston Community College System
95,DRAM,2366,,,Introduction to Cinema,3,10633,Houston Community College System
98,ECON,1301,.,.,Introduction to Economics,3,10633,Houston Community College System
98,ECON,2301,,,Principles of Macroeconomics,3,10633,Houston Community College System
98,ECON,2302,,,Principles of Microeconomics,3,10633,Houston Community College System
98,EDUC,1300,,,Learning Framework (3 SCH version),3,10633,Houston Community College System
91,ENGL,1301,,,Composition I,3,10633,Houston Community College System
91,ENGL,1302,,,Composition II,3,10633,Houston Community College System
91,ENGL,2311,,,Technical & Business Writing (single-semester course),3,10633,Houston Community College System
94,ENGL,2322,,,British Literature I,3,10633,Houston Community College System
94,ENGL,2323,,,British Literature II,3,10633,Houston Community College System
94,ENGL,2327,,,American Literature I,3,10633,Houston Community College System
94,ENGL,2328,,,American Literature II,3,10633,Houston Community College System
94,ENGL,2332,,,World Literature I,3,10633,Houston Community College System
94,ENGL,2333,,,World Literature II,3,10633,Houston Community College System
94,ENGL,2342,,,"Forms of Literature I (scheduled for deletion, funding ends August 31, 2019)",3,10633,Houston Community College System
94,ENGL,2343,,,"Forms of Literature II (scheduled for deletion, funding ends August 31, 2019)",3,10633,Houston Community College System
94,ENGL,2351,,,Mexican American Literature,3,10633,Houston Community College System
94,FREN,1411,,,"Beginning French I (1st semester French, 4 SCH version)",4,10633,Houston Community College System
94,FREN,1412,,,"Beginning French II (2nd semester French, 4 SCH version)",4,10633,Houston Community College System
93,GEOG,1301,,,Physical Geography,3,10633,Houston Community College System
98,GEOG,1302,,,Human Geography,3,10633,Houston Community College System
98,GEOG,1303,,,World Regional Geography,3,10633,Houston Community College System
93,GEOL,1301,.,.,Earth Sciences for Non-Science Majors I (lecture),3,10633,Houston Community College System
93,GEOL,1305,,,Environmental Science (lecture),3,10633,Houston Community College System
